mouse,tissue,sampling_date,tube_tare,tube_full,homogenization_volume,dilution,vol_plated,grams,grams_mL,plate_type,num_blobs,cfu_gram,treatment,log10_cfu_gram,count_source,notes_x,filename,experiment,generation,cage_id,sex,diet,date_born,date_died,dam,sire,date_colonized,notes_y,COVID_notes,col_time,col_weeks
43N,ileum,2018-11-29,1.553,1.7506,1.0,0.1,0.1,0.1976,0.1976,LB+Km,25.0,12652,AZ51,4.1,OpenCFU,2020-08-16 [05:08:56 PM]: no comment,20181130_sac_plate_photos/IMG_2100.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,514 days,73.42857142857143
43N,cecum,2018-11-29,1.5276,1.8921,1.0,0.01,0.1,0.3645,0.3645,LB+Km,11.0,30178,AZ51,4.48,OpenCFU,2020-08-16 [05:08:59 PM]: no comment,20181130_sac_plate_photos/IMG_2101.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,514 days,73.42857142857143
43N,liver,2018-11-29,1.5278,2.0175,1.0,1.0,0.2,0.4897,0.4897,LB+Cm,0.0,,AZ51,0.0,SDB_manual,,20181130_sac_plate_photos/IMG_2163.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,514 days,73.42857142857143
43N,ileum,2018-11-29,1.553,1.7506,1.0,1.0,0.2,0.1976,0.1976,LB+Cm,0.0,,AZ51,0.0,SDB_manual,,20181130_sac_plate_photos/IMG_2164.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,514 days,73.42857142857143
43N,cecum,2018-11-29,1.5276,1.8921,1.0,1.0,0.2,0.3645,0.3645,LB+Cm,0.0,,AZ51,0.0,SDB_manual,,20181130_sac_plate_photos/IMG_2165.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,514 days,73.42857142857143
43N,liver,2018-11-29,1.5278,2.0175,1.0,1.0,0.2,0.4897,0.4897,EMBSuc,7.0,71.47233,AZ51,1.85,OpenCFU,2020-08-16 [05:23:54 PM]: no comment,20181203_sac_plate_photos_EMB/IMG_2225.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,514 days,73.42857142857143
43N,ileum,2018-11-29,1.553,1.7506,1.0,1.0,0.2,0.1976,0.1976,EMBSuc,14.0,354.2510121,AZ51,2.55,OpenCFU,Small and big black colonies,20181203_sac_plate_photos_EMB/IMG_2226.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,514 days,73.42857142857143
43N,ileum,2018-11-29,1.553,1.7506,1.0,0.1,0.1,0.1976,0.1976,EMBSuc,0.0,0,AZ51,0.0,MT_manual,Manual,20181203_sac_plate_photos_EMB/IMG_2227.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,514 days,73.42857142857143
43N,cecum,2018-11-29,1.5276,1.8921,1.0,0.01,0.1,0.3645,0.3645,EMBSuc,7.0,19204.38957,AZ51,4.28,OpenCFU,Small and big black colonies,20181203_sac_plate_photos_EMB/IMG_2228.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,514 days,73.42857142857143
43R,stool,2017-09-16,,,1.0,0.01,0.1,,,LB+Km,71.0,546995.3775,AZ51,5.74,blob_log,,,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,75 days,10.714285714285714
43R,stool,2017-09-19,1.5574,1.6872,1.0,0.01,0.1,0.1298,0.1298,LB+Km,48.0,369799.6918,AZ51,5.57,OpenCFU,2020-07-29 [12:55:34 PM]: no comment,20170920_plate_photos/IMG_4312.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,78 days,11.142857142857142
43R,stool,2017-09-19,1.5574,1.6872,1.0,0.01,0.1,0.1298,0.1298,EMBSuc,44.0,338983.0508,AZ51,5.53,OpenCFU,2020-07-29 [01:06:35 PM]: no comment,20170920_plate_photos/IMG_3932.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,78 days,11.142857142857142
43R,stool,2017-10-03,1.543,1.8043,1.0,0.01,0.1,0.2613,0.2613,LB+Km,10.0,38270.18752,AZ51,4.58,OpenCFU,2020-08-02 [12:38:03 PM]: no comment,20171004_plate_photos/Km/IMG_4463.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,92 days,13.142857142857142
43R,stool,2017-10-17,1.5413,1.7035,1.0,0.01,0.1,0.1622,0.1622,LB+Km,4.0,24660.91245,AZ51,4.39,OpenCFU,2020-08-02 [01:56:28 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171018_plate_photos/Km/IMG_0215.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,106 days,15.142857142857142
43R,stool,2017-10-17,1.5413,1.7035,1.0,0.01,0.1,0.1622,0.1622,EMBSuc,9.0,55487.05302,AZ51,4.74,OpenCFU,2020-08-02 [02:04:49 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171018_plate_photos/EMB/IMG_4711.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,106 days,15.142857142857142
43R,stool,2017-10-31,1.5471,1.6762,1.0,0.01,0.1,0.1291,0.1291,LB+Km,16.0,123934.9342,AZ51,5.09,OpenCFU,2020-06-26 [04:37:02 PM]: no comment,20171101_plate_photos/IMG_6420.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,120 days,17.142857142857142
43R,stool,2017-10-31,1.5471,1.6762,1.0,0.01,0.1,0.1291,0.1291,EMB,31.0,240123.9349,AZ51,5.38,OpenCFU,2020-06-26 [04:50:24 PM]: no comment,20171101_plate_photos/IMG_6350.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,120 days,17.142857142857142
43R,stool,2017-11-14,1.5464,1.6873,1.0,0.01,0.1,0.1409,0.1409,LB+Km,101.0,716820.44,AZ51,5.86,OpenCFU,2020-08-02 [08:58:36 PM]: no comment,20171115_plate_photos/Km/IMG_0447.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,134 days,19.142857142857142
43R,stool,2017-11-14,1.5464,1.6873,1.0,0.01,0.1,0.1409,0.1409,EMB,98.0,695528.7438,AZ51,5.84,OpenCFU,2020-08-02 [09:04:44 PM]: no comment,20171115_plate_photos/EMB/IMG_0569.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,134 days,19.142857142857142
43R,stool,2017-11-28,1.5523,1.8323,1.0,0.01,0.1,0.28,0.28,LB+Km,57.0,203571.4286,AZ51,5.31,OpenCFU,2020-08-04 [07:41:45 PM]: no comment,20171128_plate_photos/Km/Adaptation_2_AZ51/IMG_0489.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,148 days,21.142857142857142
43R,stool,2017-11-28,1.5523,1.8323,1.0,0.01,0.1,0.28,0.28,EMB,45.0,160714.2857,AZ51,5.21,OpenCFU,2020-08-04 [07:54:06 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171128_plate_photos/EMB/IMG_0396.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,148 days,21.142857142857142
43R,stool,2017-12-12,1.5519,1.7909,1.0,0.01,0.1,0.239,0.239,LB+Km,550.0,2301255.23,AZ51,6.36,OpenCFU,"Wet plate, true count~550",20171213_plate_photos/Km/Adaptation_Cohort_2_AZ51/IMG_5384.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,162 days,23.142857142857142
43R,stool,2017-12-12,1.5519,1.7909,1.0,0.01,0.1,0.239,0.239,EMB,179.0,748953.9749,AZ51,5.87,OpenCFU,2020-08-04 [08:53:38 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171213_plate_photos/EMB/IMG_5485.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,162 days,23.142857142857142
43R,stool,2018-01-09,1.5526,1.7621,1.0,0.01,0.1,0.2095,0.2095,LB+Km,40.0,190930.7876,AZ51,5.28,OpenCFU,2020-06-28 [05:21:07 AM]: no comment,20180110_plate_photos/Km/IMG_6220.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,190 days,27.142857142857142
43R,stool,2018-01-09,1.5526,1.7621,1.0,0.01,0.1,0.2095,0.2095,EMB,34.0,7746.595201,AZ51,3.89,OpenCFU,2020-07-01 [05:45:24 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180110_plate_photos/EMB/IMG_6325.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,190 days,27.142857142857142
43R,stool,2018-01-23,1.546,1.7582,1.0,0.01,0.1,0.2122,0.2122,LB+Km,58.0,273327,AZ51,5.44,OpenCFU,2020-08-05 [08:42:06 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180124_plate_photos/Adaptation_2_AZ51/IMG_3354.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,204 days,29.142857142857142
43R,stool,2018-01-23,1.546,1.7582,1.0,0.01,0.1,0.2122,0.2122,EMB,70.0,329877,AZ51,5.52,OpenCFU,2020-08-05 [08:40:44 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180124_plate_photos/Adaptation_2_AZ51/IMG_3376.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,204 days,29.142857142857142
43R,stool,2018-02-06,1.5521,1.837,1.0,0.01,0.1,0.2849,0.2849,LB+Km,15.0,52650.05265,AZ51,4.72,OpenCFU,2020-07-01 [06:16:27 AM]: no comment,20180206_plate_photos/Adaptation_AZ51/IMG_3804.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,218 days,31.142857142857142
43R,stool,2018-02-06,1.5521,1.837,1.0,0.01,0.1,0.2849,0.2849,EMB,53.0,186030.186,AZ51,5.27,OpenCFU,2020-07-01 [06:10:08 AM]: no comment,20180206_plate_photos/Adaptation_AZ51/IMG_3826.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,218 days,31.142857142857142
43R,stool,2018-02-20,1.525,1.6456,1.0,0.01,0.1,0.1206,0.1206,LB+Km,24.0,199005,AZ51,5.3,OpenCFU,2020-08-05 [10:07:31 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180221_plate_photos/Adaptation_Cohort_2/IMG_4211.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,232 days,33.142857142857146
43R,stool,2018-02-20,1.525,1.6456,1.0,0.01,0.1,0.1206,0.1206,EMB,29.0,240464,AZ51,5.38,OpenCFU,2020-08-05 [10:06:06 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180221_plate_photos/Adaptation_Cohort_2/IMG_4233.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,232 days,33.142857142857146
43R,stool,2018-03-06,1.5249,1.7188,1.0,0.01,0.1,0.1939,0.1939,LB+Km,22.0,340381.64,AZ51,5.53,OpenCFU,2020-07-01 [06:48:00 AM]: no comment,20180307_plate_photos/Adaptation_Cohort_2_AZ51/Km/IMG_4697.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,246 days,35.142857142857146
43R,stool,2018-03-06,1.5249,1.7188,1.0,1.0,0.2,0.1939,0.1939,LB+Cm,0.0,0,AZ51,0.0,SDB_manual,,20180307_plate_photos/Adaptation_Cohort_2_AZ51/Cm/IMG_4719.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,246 days,35.142857142857146
43R,stool,2018-03-06,1.5249,1.7188,1.0,0.01,0.1,0.1939,0.1939,EMB,28.0,144404.3321,AZ51,5.16,OpenCFU,2020-07-01 [06:52:37 AM]: no comment,20180307_plate_photos/Adaptation_Cohort_2_AZ51/EMB/IMG_4741.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,246 days,35.142857142857146
43R,stool,2018-03-20,1.5502,1.6384,1.0,0.01,0.1,0.0882,0.0882,LB+Km,14.0,158730,AZ51,5.2,OpenCFU,2020-08-11 [03:20:34 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180321_plate_photos/Adaptation_Cohort_2/IMG_7206.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,260 days,37.142857142857146
43R,stool,2018-03-20,1.5502,1.6384,1.0,0.01,0.1,0.0882,0.0882,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180321_plate_photos/Adaptation_Cohort_2/IMG_7228.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,260 days,37.142857142857146
43R,stool,2018-03-20,1.5502,1.6384,1.0,0.01,0.1,0.0882,0.0882,EMB,0.0,0,AZ51,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180321_plate_photos/Adaptation_Cohort_2/IMG_7287.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,260 days,37.142857142857146
43R,stool,2018-04-03,1.5285,1.7375,1.0,0.01,0.1,0.209,0.209,LB+Km,171.0,818182,AZ51,5.91,OpenCFU,2020-08-11 [06:17:35 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180404_plate_photos/Adaptation_Cohort_2/IMG_7764.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,274 days,39.142857142857146
43R,stool,2018-04-03,1.5285,1.7375,1.0,1.0,0.2,0.209,0.209,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180404_plate_photos/Adaptation_Cohort_2/IMG_7787.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,274 days,39.142857142857146
43R,stool,2018-04-03,1.5285,1.7375,1.0,0.01,0.1,0.209,0.209,EMB,0.0,0,AZ51,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180404_plate_photos/Adaptation_Cohort_2/IMG_7892.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,274 days,39.142857142857146
43R,stool,2018-04-10,1.5511,1.7161,1.0,0.01,0.1,0.165,0.165,LB+Km,116.0,703030.303,AZ51,5.85,OpenCFU,2020-08-11 [06:59:59 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180411_plate_photos/Adaptation_Cohort_2/IMG_8089.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,281 days,40.142857142857146
43R,stool,2018-04-10,1.5511,1.7161,1.0,1.0,0.2,0.165,0.165,LB+Cm,55.0,1666.666667,AZ51,3.22,OpenCFU,Contaminated,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180411_plate_photos/Adaptation_Cohort_2/IMG_8111.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,281 days,40.142857142857146
43R,stool,2018-04-10,1.5511,1.7161,1.0,0.01,0.1,0.165,0.165,EMB,108.0,654545.4545,AZ51,5.82,OpenCFU,2020-08-11 [07:03:13 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180411_plate_photos/Adaptation_Cohort_2/IMG_8133.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,281 days,40.142857142857146
43R,stool,2018-04-17,1.5517,1.6882,1.0,0.01,0.1,0.1365,0.1365,LB+Km,432.0,3164835.165,AZ51,6.500351095,OpenCFU,2020-08-11 [08:17:56 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180418_plate_photos/Adaptation_Cohort_2/IMG_8379.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,288 days,41.142857142857146
43R,stool,2018-04-17,1.5517,1.6882,1.0,1.0,0.2,0.1365,0.1365,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180418_plate_photos/Adaptation_Cohort_2/IMG_8401.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,288 days,41.142857142857146
43R,stool,2018-04-17,1.5517,1.6882,1.0,0.01,0.1,0.1365,0.1365,EMB,443.0,3245421.245,AZ51,6.511271075,OpenCFU,2020-08-11 [08:21:21 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180418_plate_photos/Adaptation_Cohort_2/IMG_8423.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,288 days,41.142857142857146
43R,stool,2018-05-01,1.5272,1.7266,1.0,0.01,0.1,0.1994,0.1994,LB+Km,45.0,225677.0311,AZ51,5.35,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180502_plate_photos/IMG_8898.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,302 days,43.142857142857146
43R,stool,2018-05-01,1.5272,1.7266,1.0,1.0,0.2,0.1994,0.1994,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180502_plate_photos/IMG_8920.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,302 days,43.142857142857146
43R,stool,2018-05-01,1.5272,1.7266,1.0,0.01,0.1,0.1994,0.1994,EMB,28.0,140421.2638,AZ51,5.15,OpenCFU,White colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180502_plate_photos/IMG_9013.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,302 days,43.142857142857146
43R,stool,2018-06-12,1.5162,1.6577,1.0,0.01,0.1,0.1415,0.1415,LB+Km,12.0,84806,AZ51,4.93,OpenCFU,Breakout colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180613_plate_photos/IMG_0480.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,344 days,49.142857142857146
43R,stool,2018-06-12,1.5162,1.6577,1.0,1.0,0.2,0.1415,0.1415,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180613_plate_photos/IMG_0502.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,344 days,49.142857142857146
43R,stool,2018-06-12,1.5162,1.6577,1.0,0.01,0.1,0.1415,0.1415,EMB,0.0,0,AZ51,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180614_plate_photos/IMG_0482.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,344 days,49.142857142857146
43R,stool,2018-07-03,1.5053,1.7367,1.0,0.01,0.1,0.2314,0.2314,LB+Km,34.0,146931.72,AZ51,5.17,OpenCFU,2020-07-01 [08:24:14 AM]: no comment,20180704_plate_photos/Adaptation_Cohort_2/IMG_8203.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,365 days,52.142857142857146
43R,stool,2018-07-03,1.5053,1.7367,1.0,1.0,0.2,0.2314,0.2314,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,20180704_plate_photos/Adaptation_Cohort_2/IMG_8221.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,365 days,52.142857142857146
43R,stool,2018-07-03,1.5053,1.7367,1.0,0.01,0.1,0.2314,0.2314,EMB,38.0,164217.8047,AZ51,5.22,OpenCFU,2020-07-01 [07:52:44 AM]: no comment,20180704_plate_photos/Adaptation_Cohort_2/IMG_8255.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,365 days,52.142857142857146
43R,stool,2018-07-17,1.5558,1.8787,1.0,0.01,0.1,0.3229,0.3229,LB+Km,65.0,201300.7123,AZ51,5.3,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180719_plate_photos_LB/IMG_0723.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,379 days,54.142857142857146
43R,stool,2018-07-17,1.5558,1.8787,1.0,1.0,0.2,0.3229,0.3229,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180719_plate_photos_LB/IMG_0741.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,379 days,54.142857142857146
43R,stool,2018-07-31,1.5218,1.6071,1.0,0.01,0.1,0.0853,0.0853,LB+Km,233.0,2731535.756,AZ51,6.44,OpenCFU,True count~233,20180801_plate_photos/IMG_1128.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,393 days,56.142857142857146
43R,stool,2018-07-31,1.5218,1.6071,1.0,1.0,0.2,0.0853,0.0853,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,20180801_plate_photos/IMG_1148.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,393 days,56.142857142857146
43R,stool,2018-07-31,1.5218,1.6071,1.0,0.01,0.1,0.0853,0.0853,EMBSuc,139.0,1629542.79,AZ51,6.21,OpenCFU,2020-07-01 [10:35:23 AM]: no comment,20180801_plate_photos/IMG_1195.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,393 days,56.142857142857146
43R,stool,2018-08-14,1.5189,1.7008,1.0,0.01,0.1,0.1819,0.1819,LB+Km,331.0,1819681.143,AZ51,6.26,OpenCFU,2020-07-01 [01:37:44 PM]: no comment,20180814_plate_photos/IMG_1485.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,407 days,58.142857142857146
43R,stool,2018-08-14,1.5189,1.7008,1.0,1.0,0.2,0.1819,0.1819,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,20180814_plate_photos/IMG_1505.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,407 days,58.142857142857146
43R,stool,2018-08-14,1.5189,1.7008,1.0,0.01,0.1,0.1819,0.1819,EMBSuc,519.0,2853216.053,AZ51,6.46,OpenCFU,2020-07-01 [01:02:00 PM]: no comment,20180814_plate_photos/IMG_1578.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,407 days,58.142857142857146
43R,stool,2018-08-28,1.5366,1.762,1.0,0.01,0.1,0.2254,0.2254,LB+Km,958.0,4250221.828,AZ51,6.63,OpenCFU,2020-07-08 [05:38:09 AM]: no comment,20180828_plate_photos/LB_plates/IMG_1960.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,421 days,60.142857142857146
43R,stool,2018-08-28,1.5366,1.762,1.0,0.01,0.1,0.2254,0.2254,EMBSuc,826.0,3664596.273,AZ51,6.56,OpenCFU,2020-07-08 [06:23:26 AM]: no comment,20180828_plate_photos/IMG_2076.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,421 days,60.142857142857146
43R,stool,2018-08-28,1.5366,1.762,1.0,1.0,0.2,0.2254,0.2254,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,20180828_plate_photos/LB_plates/IMG_1978.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,421 days,60.142857142857146
43R,stool,2018-09-11,1.5566,1.7854,1.0,0.01,0.1,0.2288,0.2288,LB+Km,290.0,1267482.517,AZ51,6.1,OpenCFU,2020-07-08 [10:11:13 AM]: no comment,20180911_plate_photos/IMG_0599.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,435 days,62.142857142857146
43R,stool,2018-09-11,1.5566,1.7854,1.0,1.0,0.2,0.2288,0.2288,LB+Cm,0.0,0,AZ51,0.0,MT_manual,Manual,20180911_plate_photos/IMG_0740.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,435 days,62.142857142857146
43R,stool,2018-09-11,1.5566,1.7854,1.0,0.01,0.1,0.2288,0.2288,EMBSuc,243.0,1062062.937,AZ51,6.03,OpenCFU,2020-07-08 [07:10:02 AM]: no comment,20180911_plate_photos/IMG_0812.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,435 days,62.142857142857146
43R,stool,2018-09-25,1.5385,1.8276,1.0,0.01,0.1,0.2891,0.2891,LB+Km,9.0,31131.09651,AZ51,4.49,OpenCFU,2020-07-08 [10:39:18 AM]: no comment,20180926_plate_photos/IMG_1006.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,449 days,64.14285714285714
43R,stool,2018-09-25,1.5385,1.8276,1.0,1.0,0.2,0.2891,0.2891,LB+Cm,0.0,0,AZ51,0.0,SDB_manual,,20180926_plate_photos/IMG_0951.jpg,Adaptation_AZ51_NCD,G0,43.0,M,NCD,2017-07-03,11/29/18,B1,B,9/13/17,,,449 days,64.14285714285714
